id,labels
8997,41
455,1062
2779,650
1443,717
9803,928
1082,297
10042,59
4934,1045
3654,856
1650,200
12080,511
8421,625
2976,311
4293,341
12888,823
7436,279
3192,407
6159,1068
12113,842
1586,658
636,62
845,100
6833,1167
8435,1206
12556,757
6354,8
1865,404
8445,625
2666,962
10865,361
8440,123
11699,172
6296,359
7371,393
5767,177
3482,1037
6435,224
5837,164
10284,872
1928,118
10585,561
2456,26
10601,712
11908,774
8021,519
12818,944
8519,599
11796,385
1925,461
3532,231
12287,925
2540,498
11814,623
8826,480
8137,21
12333,191
10778,682
5023,575
5924,501
4087,1193
11334,241
2208,573
1476,1188
11342,356
7272,381
6765,680
10931,110
12551,603
367,337
8386,952
11490,307
12142,799
8628,834
8130,1169
6133,252
7073,890
7415,136
4948,16
1926,552
8011,589
4565,476
8955,658
9261,1161
5930,410
8680,1
6242,591
3394,778
3800,95
2711,898
12013,603
9110,688
12638,1198
2101,1194
3464,286
8795,527
7304,45
12639,95
1273,43
3092,605
4957,404
2724,221
7090,711
1569,735
2762,1212
4815,551
963,118
173,989
3940,13
6916,1028
9850,990
10760,856
7892,661
5335,1208
4135,172
463,345
4712,732
333,786
6158,1166
10496,368
4801,1086
8092,886
9851,233
1136,582
6095,882
6339,1050
7016,180
6796,418
1172,941
3820,278
7754,528
5624,1065
506,42
943,598
7928,310
336,487
1393,995
12582,154
3327,1197
60,688
8836,404
8753,1116
6001,981
10463,187
7631,9
7570,678
4792,604
1396,701
5973,138
4660,327
11619,785
7533,142
8288,1105
9321,1019
10734,701
2452,434
6117,174
2442,713
5679,793
3941,995
7689,257
1267,374
582,423
6613,324
3017,661
9319,968
9072,553
3531,962
8431,805
5674,1198
10094,621
6681,97
8479,655
12166,1193
5686,290
143,328
1044,116
2050,525
7578,1168
2860,1121
6458,457
8457,922
5861,511
8539,38
8075,672
12102,385
12868,485
4860,589
2136,534
101,1174
4833,1095
6128,655
4950,892
2999,678
12212,112
5575,473
9371,682
6462,1125
11032,1066
2086,695
413,109
1410,1012
3171,139
12702,375
10154,1027
9902,302
12625,712
5093,779
8319,980
11066,1001
8707,728
1612,591
5170,478
5703,386
12808,47
4509,294
846,181
8511,179
7563,1172
7132,606
5445,459
1566,189
7407,895
1821,608
11743,1133
3653,635
4858,551
9226,1058
5777,655
6329,511
1288,294
5678,267
8371,653
7620,276
7721,375
5595,756
12758,1167
2158,441
2736,1064
3258,768
7368,925
8490,620
4758,841
8036,510
1946,412
12679,337
307,485
3843,256
3739,402
5102,597
3438,1197
1828,686
7323,1167
7508,176
9889,334
4349,1046
9721,476
3434,669
8769,1155
5429,1011
11766,606
3933,621
7726,1019
920,510
9424,548
3219,1070
9796,301
6385,632
9299,275
1892,433
2247,859
1523,1090
7566,1123
772,842
3785,27
5356,1100
9580,5
8964,1162
5141,1173
2003,988
5838,282
4301,1139
9375,280
11865,1201
8382,675
5698,3
1132,1136
2969,636
6620,898
11162,423
9966,1069
7213,699
1362,621
5881,550
2503,157
171,80
1905,558
11804,577
8120,1190
3687,152
5358,772
11183,1176
7941,1048
3825,874
11626,801
2521,583
7821,1068
8724,721
8073,491
8794,1078
12145,1060
9132,451
3143,139
411,1212
12018,126
12389,932
6204,146
10173,711
3683,792
11924,60
2866,329
7752,1087
10450,556
620,230
6303,181
2898,287
11523,1173
2108,366
2533,781
8307,141
5381,217
7087,309
1884,502
6784,104
6074,627
10623,930
9479,135
12169,357
29,512
1262,1056
3716,1134
12807,836
3183,1123
8349,907
12650,490
2625,226
7919,541
3503,292
4608,374
10443,520
3548,1028
6985,148
10888,526
5188,841
6628,758
2348,1133
4201,1198
10657,1098
8181,115
8965,1017
1712,124
11961,509
8612,1191
2787,687
10228,647
2789,927
9131,789
2035,188
5925,827
4106,191
6421,836
885,303
6907,593
11085,293
8772,560
681,48
8304,507
3155,656
1164,507
442,46
4639,255
6802,633
2832,85
2794,313
8766,203
4629,541
4158,748
8922,44
11995,325
6945,727
2333,941
7435,257
9111,508
5168,939
1300,27
7814,1019
401,164
1988,111
12292,924
6714,327
5174,1198
884,237
5638,685
1358,842
9840,1046
7636,941
8848,370
4340,735
3080,796
6131,384
4195,563
8023,172
3823,115
11543,602
5107,897
4538,361
8654,859
10658,865
6616,358
11079,423
3575,540
7811,213
3185,205
4564,15
7302,262
3137,189
8095,1029
2793,889
12188,573
1323,218
6591,528
10353,903
100,756
11371,635
638,1130
5230,476
12587,720
6065,214
7190,595
8326,321
9681,891
6910,395
8315,511
3378,109
12143,404
7738,569
7392,1017
7429,336
700,78
4489,481
2391,319
6561,176
12012,321
6642,513
2766,443
8842,274
2479,651
5006,610
3782,489
210,667
10101,604
8290,380
3067,881
9656,237
12686,604
4296,815
12511,996
11326,279
7314,90
7590,587
5821,596
146,1115
5789,827
6770,153
5907,287
10390,214
10041,462
10501,637
7583,97
9809,13
2574,303
3447,596
5848,156
5888,104
2522,1105
2728,771
7584,463
1981,648
7025,34
3191,417
6816,631
12357,650
7773,334
3272,1041
4019,359
3025,592
12380,487
6002,1046
12197,1193
5121,1037
277,1107
9146,595
11350,688
6220,542
8990,367
9965,618
4163,1059
9726,371
541,305
9278,530
6523,938
7538,525
1582,597
4841,526
3138,10
6407,404
11286,1024
602,930
6953,535
11151,941
6980,1037
10574,1193
4373,214
11243,367
10170,628
4606,62
7232,587
12055,8
1412,34
537,162
8875,352
11522,273
6237,129
2002,681
7201,22
6406,874
624,94
3781,406
10362,521
12073,131
3831,550
10838,1173
11300,240
3189,717
11849,983
8717,819
6683,651
10666,521
2199,186
8886,471
5163,926
7311,1162
12823,1170
12557,248
12134,854
5266,643
4335,510
8843,881
6988,694
10801,117
647,209
6535,301
5309,215
6872,1072
12669,1166
1272,610
11589,897
9574,785
6166,735
3141,24
1072,243
10089,10
2592,894
6688,50
11839,425
11970,901
12130,526
2698,886
11824,179
9997,881
2254,9
2119,232
8055,751
3142,1046
6249,1162
9056,37
2932,153
9908,560
5331,8
9242,685
1445,32
9971,409
7100,606
9416,406
7416,1104
4139,93
246,872
6548,1200
2534,567
10254,882
9361,733
3353,123
5139,139
11612,957
10526,1201
6760,686
2651,279
10026,1005
10627,892
8190,891
12239,73
4798,467
12240,283
8572,658
11282,900
11808,263
2443,725
4004,110
8994,225
816,393
4968,935
234,242
9588,510
9366,1160
6521,1110
12442,1058
1489,832
9380,188
10255,737
8330,644
9867,625
11875,474
12519,386
5800,167
5816,420
10116,840
8954,1057
9951,856
5085,1167
1835,1022
3695,948
10113,1056
3719,1091
7324,126
1832,613
11189,848
9174,562
5380,1037
8897,976
4297,762
10480,598
4982,1060
9900,626
375,878
9905,456
1060,1197
11321,398
9267,971
5645,1027
4339,516
4952,1168
6323,205
1372,516
10400,1146
1478,1088
4451,887
7489,1200
9725,1148
96,1154
7713,341
10851,519
5880,8
2096,595
4571,182
